Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_50_5_EI,42,"[3600.0, 0.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 3595.235395266607, 3600.0, 834.5087471464745, 3600.0, 3600.0, 3600.0]","[29.008863819500405, 0.0, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 28.97047055009353, 29.008863819500405, 6.724486278376105, 29.008863819500405, 29.008863819500405, 29.008863819500405]",325.7,0.24,"[586.0, 352.0, 505.0, 392.0, 364.0, 241.0]",3.9837557098765433
BO1_50_5_EI,43,"[3600.0, 0.0, 1367.204454359167, 476.6037944488979, 519.9007920286335, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 2921.2887122079496, 1914.9403899838132, 3600.0, 3600.0, 0.0, 1298.8482723489974, 3600.0, 3600.0]","[29.008863819500405, 0.0, 11.016957730533175, 3.840481824729234, 4.1893697987802865, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 23.539796230523365, 15.43062360986151, 29.008863819500405, 29.008863819500405, 0.0, 10.466142404101511, 29.008863819500405, 29.008863819500405]",329.4,0.52,"[568.0, 376.0, 506.0, 425.0, 285.0, 286.0]",0.9108416666666663
BO1_50_5_EI,44,"[3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",290.0,0.33,"[459.0, 425.0, 483.0, 379.0, 224.0, 232.0]",8.725385802469136
BO1_50_5_EI,45,"[2691.861204770976, 0.0, 0.0, 742.4713286770528, 987.2328338391865, 3600.0, 3600.0, 3600.0, 419.61943505652124, 3600.0, 3600.0, 0.0, 3600.0, 3600.0, 0.0, 2087.2443534669715, 109.94074435309889, 3600.0]","[21.691065308388204, 0.0, 0.0, 5.9828471287433755, 7.955139676383453, 29.008863819500405, 29.008863819500405, 29.008863819500405, 3.381300846547311, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 16.819052002151263, 0.8859044669870982, 29.008863819500405]",288.8,0.23,"[544.0, 309.0, 497.0, 372.0, 260.0, 300.0]",4.323087654320988
BO1_50_5_EI,46,"[3600.0, 0.0, 0.0, 0.0, 2862.1681518188334, 3600.0, 3600.0, 3600.0, 0.0, 3354.48770626815, 3600.0, 2005.3137456443692, 3040.6718210325153, 3600.0, 686.0806110044757, 0.0, 1441.3021934009867, 3600.0]","[29.008863819500405, 0.0, 0.0, 0.0, 23.063401706839915, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 27.030521404255843, 29.008863819500405, 16.158853711880493, 24.50178743781237, 29.008863819500405, 5.528449726063463, 0.0, 11.614038625310126, 29.008863819500405]",310.9,0.29,"[569.0, 411.0, 498.0, 374.0, 221.0, 322.0]",3.6054118827160497
BO1_50_5_EI,47,"[3600.0, 0.0, 0.0, 0.0, 1950.1733278802196, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 1696.3071089734153, 1769.0484452497951, 3600.0, 3600.0, 150.3559341734237, 0.0, 3600.0, 3600.0]","[29.008863819500405, 0.0, 0.0, 0.0, 15.714531248027557, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 13.668872755627843, 14.255023732875062, 29.008863819500405, 29.008863819500405, 1.2115707830251707, 0.0, 29.008863819500405, 29.008863819500405]",305.9,0.29,"[521.0, 322.0, 498.0, 370.0, 220.0, 311.0]",3.5958362654320988
BO1_50_5_EI,48,"[0.0, 0.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",261.0,0.26,"[320.0, 299.0, 492.0, 376.0, 222.0, 238.0]",22.439847222222227
BO1_50_5_EI,49,"[3600.0, 1094.7416143658495, 0.0, 1605.8123402471547, 3520.1220184179133, 3600.0, 3600.0, 531.5135166912659, 3040.5395274442794, 0.0, 3600.0, 423.4176639090617, 2374.4591913386685, 3600.0, 0.0, 2047.5795428475744, 3600.0, 3600.0]","[29.008863819500405, 8.821447335744155, 0.0, 12.939664304973045, 28.36520562786393, 29.008863819500405, 29.008863819500405, 4.282945339977968, 24.500721413733114, 0.0, 29.008863819500405, 3.4119070419747115, 19.133434257362357, 29.008863819500405, 0.0, 16.499432255016718, 29.008863819500405, 29.008863819500405]",320.9,0.31,"[544.0, 335.0, 523.0, 309.0, 298.0, 386.0]",3.2045631172839504
BO1_50_5_EI,50,"[3600.0, 2406.022487845091, 2276.7394462682532, 0.0, 0.0, 3600.0, 3600.0, 83.1154514068017, 2166.9434757992904, 3600.0, 0.0, 3498.518150613351, 942.8958959902228, 3600.0, 3600.0, 0.0, 3600.0, 3600.0]","[29.008863819500405, 19.387771860153837, 18.346006819244586, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.669745780876726, 17.461268942782358, 29.008863819500405, 0.0, 28.191121278109193, 7.597871845207275, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405]",323.7,0.44,"[398.0, 472.0, 567.0, 420.0, 276.0, 316.0]",11.979925462962964
BO1_50_10_EI,1,"[3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400]","[27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606]",493.2,0.71,"[612.0, 618.0, 625.0, 651.0, 645.0, 634.0]",55.034538888888896
BO1_50_10_EI,2,"[2867.554752696839, 660.3652435181898, 2806.88760098197, 2148.6605686073535, 1604.9979102729285, 359.9096969448105, 1653.296011077122, 1201.3510001004788, 514.3205445189869, 2343.198502615871, 203.08168449756099, 2599.1955801605695, 3378.7897524567015, 2.803557027651583, 3571.961613448384, 2222.93343465978, 2201.9513777578118, 25.438698790982667]","[23.1068070322066, 5.32123483898622, 22.61795004820282, 17.31394495251695, 12.933101613802808, 2.9001587183304633, 13.322288566294297, 9.680507655926501, 4.144404065422941, 18.88153507345585, 1.636435813840137, 20.94436406253481, 27.226347723261092, 0.022591112229263362, 28.78293000361309, 17.912437023849957, 17.74336323737157, 0.20498548582580714]",244.4,0.35,"[301.0, 321.0, 182.0, 316.0, 328.0, 339.0]",54.31805617283951
BO1_50_10_EI,3,"[83.02473014909674, 1889.1887769302014, 1439.49949817492, 167.99638756901555, 3505.5198678292536, 837.9768255490955, 326.1831643181549, 2226.1896335991146, 1376.8631685617863, 3539.631188904438, 1680.3464156927282, 3095.7854642507546, 2449.1071389160074, 1621.7973070903552, 47.75386017551951, 3391.926320465471, 2027.8375842439418, 1387.4994091436984]","[0.6690147473738658, 15.223116655360204, 11.599512475220951, 1.3537178692104397, 28.247541239558853, 6.752432115625266, 2.6283897205330775, 17.938675532627837, 11.09478782080408, 28.52241086949588, 13.540261206226658, 24.945894151899715, 19.734948742272422, 13.068471451171275, 0.38480145185753034, 27.33220242115609, 16.34035120261033, 11.180494835968561]",250.4,0.28,"[265.0, 301.0, 236.0, 295.0, 285.0, 425.0]",53.29954691358025
BO1_50_10_EI,4,"[57.478507992771114, 831.2177722397366, 867.6916776936424, 2459.74866777165, 2195.987968017436, 2999.5016822501925, 624.1127526279796, 1407.8181872636671, 656.0499160370244, 2719.3010771435497, 1530.5611481684814, 748.58998632548, 2043.7211801519697, 112.72785284001093, 3032.2251885419955, 1619.1148801311567, 1422.5408496065322, 3335.97191685766]","[0.46316283636398964, 6.697967544236396, 6.991874920980197, 19.820698370440372, 17.695309975966445, 24.170037729655057, 5.029111624721835, 11.344223910263233, 5.286461853642421, 21.912176286410556, 12.333288865177128, 6.032151380543755, 16.468341500015875, 0.9083630365834886, 24.43372432346491, 13.046856407180957, 11.462859384420083, 26.881320844944884]",230.9,0.25,"[198.0, 252.0, 349.0, 236.0, 281.0, 375.0]",48.992202006172846
BO1_50_10_EI,5,"[2618.1791850831155, 1175.5467677010076, 2053.598307859438, 1875.0033360929656, 3460.219287657658, 3040.321855241346, 2690.3523964945716, 1942.8916766006876, 2112.304196389854, 3474.9191061508977, 2185.3232916720654, 993.5970552811564, 1066.5846205346968, 594.960980626809, 56.291064268298165, 1524.245330542931, 1421.5734654320513, 1056.5574289849374]","[21.09733428753518, 9.472576693803447, 16.547931570180808, 15.108810121619385, 27.882508361463803, 24.498967407263063, 21.67890730454933, 15.655855572930601, 17.020984660675698, 28.000959759475407, 17.609373824915917, 8.006422685585466, 8.594557780295704, 4.794206129144311, 0.4535943937816129, 12.282395894785907, 11.45506418559268, 8.51375849302931]",268.8,0.44,"[292.0, 209.0, 363.0, 372.0, 379.0, 489.0]",36.174785185185186
BO1_50_10_EI,6,"[50.68736177430405, 715.8326547196988, 2560.83102989514, 2844.631945912341, 2181.4559092116415, 3334.683162648057, 2343.8772918070003, 3293.8548319576116, 3060.1388800432783, 1618.0224268975326, 343.4764193654808, 1334.9457079137592, 2407.8285095889864, 2397.3204838229885, 2128.672035747818, 988.9984547642312, 2020.4763330517246, 1378.5367491136437]","[0.4084396597445935, 5.768192221754221, 20.63522183638308, 22.92209464876987, 17.578210388490263, 26.870936040677336, 18.8870047687913, 26.541940628183816, 24.658653344426096, 13.038053399657798, 2.767739076273012, 10.757016179804667, 19.40232481538265, 19.31765095747775, 17.15287700038532, 7.9693670810977535, 16.28103411000584, 11.10827356255958]",282.2,0.22,"[246.0, 290.0, 380.0, 438.0, 510.0, 442.0]",42.520447839506176
BO1_50_10_EI,7,"[3498.1635434007744, 3056.0897673579025, 2598.226276193544, 849.5457110962409, 921.8459619407664, 145.56092233835287, 2558.386402868835, 399.2069549225929, 1581.6114067167728, 726.1891284074266, 3224.7489444246708, 1711.3328034556027, 2027.7920591149816, 2503.8579111340596, 501.59323586115255, 2175.9025654001425, 1943.4279286860237, 731.02040904517]","[28.188263846903904, 24.62602552262613, 20.936553393985044, 6.84565440045319, 7.428251103471124, 1.1729324926539313, 20.615522988467646, 3.2168167197630373, 12.744652753559814, 5.851644870325758, 25.985084161359154, 13.789950068135397, 16.339984360314116, 20.17613143540741, 4.041847186632978, 17.53346144560953, 15.660176701740724, 5.890575415351894]",250.9,0.44,"[471.0, 362.0, 314.0, 385.0, 278.0, 236.0]",23.140504475308642
BO1_50_10_EI,8,"[3394.2728540087323, 2155.91567935873, 2501.225758942937, 3169.6842204549284, 2247.674573281656, 1064.2812690157705, 379.7793353889743, 1643.5244537384772, 786.3855739806012, 1499.4358123333188, 3179.8089321079265, 1167.6420756189864, 439.51663692242414, 1282.67221707711, 3264.5823895647154, 979.6760977846874, 2331.684433948905, 1.8733571831369482]","[27.351110830046192, 17.372406763567525, 20.1549215063895, 25.541371639443422, 18.111801557467015, 8.575997332923212, 3.060268617155313, 13.243549184032855, 6.3367088958952555, 12.08248035723867, 25.622956745430514, 9.408880544874991, 3.541632851913168, 10.335795463957373, 26.30606276845057, 7.894247363293211, 18.788754504020186, 0.015095545391917391]",253.7,0.36,"[363.0, 387.0, 205.0, 332.0, 373.0, 366.0]",45.725866820987655
BO1_50_10_EI,9,"[1269.2478828030087, 1097.2125293689048, 592.7610713145904, 1922.7219097515915, 1745.38789689234, 2492.7697184049734, 969.8844016746775, 878.8518800919873, 605.8477518225501, 787.5511904630531, 2009.1672072624285, 1453.8102158089473, 233.61208959233366, 914.0954901636411, 888.7538262189645, 2506.6953822232385, 2564.1741237279916, 533.1129478322397]","[10.227621940394913, 8.841358012642264, 4.776479220907255, 15.49332723409824, 14.06436661476503, 20.086782581828956, 7.815345702455097, 7.081804029750099, 4.881931924436342, 6.346101454174481, 16.18990497391159, 11.71482849161118, 1.8824503593258153, 7.365797664493482, 7.161594087179408, 20.198995827745676, 20.66216054575336, 4.295833584466074]",189.2,0.45,"[203.0, 237.0, 240.0, 204.0, 219.0, 266.0]",57.11234135802469
BO1_50_10_EI,10,"[3591.8657461761914, 960.4116513910262, 3515.8138409975513, 1479.733247945633, 118.98263844197422, 1242.256492896059, 2283.66484092491, 2450.539625597161, 1911.3644999416913, 1612.0193924631303, 1990.415120656781, 2133.7082059658173, 291.07197479777494, 1330.7560418210562, 871.7757777987333, 2891.3031229676258, 1693.0822840057388, 3540.3233072214352]","[28.94331785798704, 7.7390141127399374, 28.330490257836836, 11.923716744122748, 0.95876420984669, 10.010124842031097, 18.401811772158826, 19.746491745343764, 15.401809024510003, 12.989680841765757, 16.038800327613064, 17.193458549281367, 2.345463132939363, 10.72325577615678, 7.0247846720284715, 23.298171820851135, 13.642887058869773, 28.527987971163864]",272.9,0.57,"[341.0, 315.0, 371.0, 429.0, 414.0, 286.0]",29.052637191358027
BO1_50_10_EI,11,"[1435.7679928003913, 2939.154743589783, 2874.0424499443848, 542.5831582755462, 1829.5155962665876, 2504.926104447175, 3090.0916973293924, 1173.4520587267853, 792.867771235974, 2560.1383167768645, 2914.2037661029763, 1255.197554250226, 346.23558392911485, 3385.883752162575, 1431.2592759150807, 1863.9048618989289, 3015.7563812663816, 2432.484421341411]","[11.56944393876222, 23.68376102812073, 23.15908501163888, 4.372144708102709, 14.7422691077082, 20.18473895606104, 24.900013677110334, 9.455697491754918, 6.388942556293103, 20.629639941795848, 23.482705609210125, 10.114404143837438, 2.789972473240249, 27.28351129865089, 11.533112618171481, 15.019378419814092, 24.301018382484944, 19.601002589374787]",293.3,0.51,"[363.0, 389.0, 478.0, 457.0, 294.0, 320.0]",16.851705709876544
BO1_50_10_EI,12,"[3600.0, 3254.424118847317, 2623.018594608486, 939.950235380991, 0.0, 0.0, 3088.064754238003, 0.0, 724.923612637348, 0.0, 3600.0, 178.0918094411615, 1987.803300620743, 3383.716827536253, 999.3890066713545, 1384.9559065129076, 516.1962666874516, 3261.689739596188]","[29.008863819500405, 26.224207242927616, 21.13633033528192, 7.574135659798477, 0.0, 0.0, 24.883680533747004, 0.0, 5.841447321815859, 0.0, 29.008863819500405, 1.4350669576241861, 16.017754235461265, 27.266050181597524, 8.053094332565307, 11.159999246679353, 4.1595186679085545, 26.282753743724317]",238.1,0.21,"[526.0, 359.0, 426.0, 401.0, 225.0, 130.0]",11.54599089506173
BO1_50_10_EI,13,"[903.9300792852612, 1729.7987108125312, 46.484162187988225, 727.3991029545019, 0.0, 1637.3347491858012, 3098.0400313189693, 1240.7282882025972, 0.0, 2783.217690950869, 1162.4275283091295, 0.0, 2546.2139439895172, 857.3434933610969, 2231.3858818760123, 2179.857065157797, 310.44400159426704, 1390.669210997305]","[7.283884603426762, 13.938748676974466, 0.37457020296525567, 5.861394866676084, 0.0, 13.193672435018543, 24.964061493303543, 9.997810541519721, 0.0, 22.42721749356059, 9.366861630210552, 0.0, 20.51743709902915, 6.908489068179669, 17.980546993360292, 17.565326874760654, 2.501563268285794, 11.206037155498027]",184.2,0.27,"[248.0, 203.0, 348.0, 292.0, 155.0, 205.0]",43.78276574074074
BO1_50_10_EI,14,"[2538.4483527039465, 2639.8846459597758, 2554.936266674178, 1506.8145635532462, 0.0, 1005.4534712627091, 3320.681399844676, 2540.1949163281297, 918.7591035314346, 630.7911205165377, 3600.0, 663.3723891233423, 1949.6618666350514, 3600.0, 2281.394567603013, 3091.59227573493, 0.0, 3600.0]","[20.45486182678442, 21.27223727606588, 20.587721729848333, 12.141938465376683, 0.0, 8.101961895751081, 26.758109587789495, 20.46893566743054, 7.403377143686016, 5.082926031559531, 29.008863819500405, 5.34546647158213, 15.71040988424699, 29.008863819500405, 18.383517869484393, 24.91210536450387, 0.0, 29.008863819500405]",293.7,0.18,"[502.0, 438.0, 479.0, 504.0, 360.0, 200.0]",7.082471759259259
BO1_50_10_EI,15,"[3600.0, 867.9360780576543, 3600.0, 2762.5181425107676, 0.0, 1888.4283497719719, 3600.0, 635.754187958359, 629.2919159288167, 0.0, 1037.437283100139, 1415.8266077106666, 1396.5317726675876, 3600.0, 0.0, 114.25484456799352, 0.0, 3600.0]","[29.008863819500405, 6.993844303446046, 29.008863819500405, 22.26042016527613, 0.0, 15.216989119838614, 29.008863819500405, 5.122918516989195, 5.070845414414317, 0.0, 8.35968801853456, 11.40875590419554, 11.25327778136654, 29.008863819500405, 0.0, 0.9206675629975304, 0.0, 29.008863819500405]",231.7,0.12,"[418.0, 286.0, 447.0, 405.0, 323.0, 177.0]",18.623734104938272
BO1_50_10_EI,16,"[3600.0, 3588.5498578041565, 439.7266771884837, 945.8503820623939, 0.0, 0.0, 3600.0, 1708.9779531464706, 1215.8602631375054, 38.00096541401318, 3600.0, 1081.8809039234634, 1887.7885482190634, 3600.0, 697.6037158991605, 642.9181275200552, 0.0, 3600.0]","[29.008863819500405, 28.91659837070231, 3.543325360100594, 7.621679146352893, 0.0, 0.0, 29.008863819500405, 13.770974642598475, 9.79742355469384, 0.30621245297351474, 29.008863819500405, 8.717815503009374, 15.211833587583106, 29.008863819500405, 5.621303109582277, 5.1806456689770775, 0.0, 29.008863819500405]",243.6,0.11,"[534.0, 383.0, 468.0, 418.0, 230.0, 140.0]",8.456524074074073
BO1_50_10_EI,17,"[2575.326428335657, 3014.199204167773, 2430.3759608908745, 2891.846196945738, 0.0, 0.0, 3600.0, 1799.9370058613943, 1006.9273731546185, 0.0, 3600.0, 349.555933629704, 600.8809497092514, 3600.0, 313.11417459032754, 1778.9013493130003, 2471.1160326123368, 3600.0]","[20.752026013985958, 24.288470621819286, 19.584012577686337, 23.302547920594183, 0.0, 0.0, 29.008863819500405, 14.50392430186458, 8.113838623324888, 0.0, 29.008863819500405, 2.816727909989557, 4.841909344957706, 29.008863819500405, 2.5230795696239126, 14.334418608485096, 19.912296797843165, 29.008863819500405]",270.9,0.26,"[446.0, 347.0, 449.0, 480.0, 369.0, 225.0]",14.158806944444445
BO1_50_10_EI,18,"[2108.4169457712987, 1108.3512640845847, 3171.671854926744, 1513.199520298946, 0.0, 1647.7094011701038, 3045.135801218273, 474.36003005840615, 1201.7309521226407, 1656.531357922407, 3600.0, 296.0251800164574, 2498.288461459794, 3600.0, 3469.39748457319, 1457.6604684575939, 2076.8816436884713, 3600.0]","[16.989661126279604, 8.93111413444468, 25.55738803325338, 12.19338856002374, 0.0, 13.277271564626139, 24.53775826928504, 3.8224015314940063, 9.683569316056735, 13.348359048528664, 29.008863819500405, 2.38537614840014, 20.131252711198982, 29.008863819500405, 27.956466434916923, 11.745853895709862, 16.735549103049728, 29.008863819500405]",294.2,0.39,"[499.0, 456.0, 440.0, 398.0, 321.0, 252.0]",8.373429320987656
BO1_50_10_EI,19,"[0.0, 0.0, 3600.0, 0.0, 39.12772813006551, 3600.0, 2285.7095985010997, 3083.315123112805, 1805.2484865958145, 3600.0, 3600.0, 388.08046213480026, 3301.081779526027, 3600.0, 3600.0, 3600.0, 3211.3352572878157, 3600.0]","[0.0, 0.0, 29.008863819500405, 0.0, 0.31529192691430713, 29.008863819500405, 18.418288464956486, 24.84540792194041, 14.54672430778255, 29.008863819500405, 29.008863819500405, 3.1271592436325566, 26.600175499806824, 29.008863819500405, 29.008863819500405, 29.008863819500405, 25.87699643261737, 29.008863819500405]",345.6,0.28,"[447.0, 468.0, 464.0, 463.0, 416.0, 336.0]",12.481866666666669
BO1_50_10_EI,20,"[2131.197603908692, 2441.191840280069, 2073.733149237942, 1277.0031831768313, 631.1239067981205, 2136.4283817006644, 1168.452301863904, 3600.0, 997.4425081871578, 2709.35827236015, 3600.0, 2294.8238964238503, 1319.9938820699533, 3600.0, 3600.0, 3600.0, 2974.115417759332, 2382.248848392722]","[17.173228073398004, 19.67116712554447, 16.710178478951992, 10.290114288290342, 5.08560762931604, 17.215377773575057, 9.415409362319936, 29.008863819500405, 8.037409413272828, 21.832056989203465, 29.008863819500405, 18.49173163919299, 10.636534102094709, 29.008863819500405, 29.008863819500405, 29.008863819500405, 23.96547476034917, 19.196203451996148]",342.7,0.66,"[468.0, 549.0, 398.0, 460.0, 400.0, 333.0]",18.296312808641975
BO1_50_10_EI,21,"[1492.3238179241227, 2229.2264622855755, 2505.7711610650376, 719.8776636817239, 0.0, 253.13083037748396, 3600.0, 450.9974525120808, 1153.9099388097295, 1224.6315960182012, 2187.465772288766, 0.0, 2656.4021729425394, 3600.0, 3600.0, 3600.0, 3600.0, 3600.0]","[12.025171780210497, 17.96314635201914, 20.191548437268636, 5.800786975678678, 0.0, 2.0397327185937466, 29.008863819500405, 3.634145467462376, 9.298226743027636, 9.86810311054151, 17.626637971706415, 0.0, 21.405335801309747, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405]",293.8,0.29,"[435.0, 409.0, 443.0, 425.0, 286.0, 229.0]",15.57266327160494
BO1_50_10_EI,22,"[2780.5047884008327, 1480.6801339763329, 3096.5846782508183, 1467.5972689157165, 1983.5614455139332, 2173.581820236274, 2680.9613945691576, 3600.0, 1210.6655671729227, 2343.6467925043344, 3600.0, 2950.6605879401195, 3324.4686105235787, 3600.0, 2007.0441748769397, 3600.0, 0.0, 3600.0]","[22.40535687671904, 11.93134676854418, 24.952334232480407, 11.825924809957426, 15.983573291812517, 17.514760839937743, 21.60323444455405, 29.008863819500405, 9.755564602521536, 18.88514740132421, 29.008863819500405, 23.7764753258672, 26.788626998578394, 29.008863819500405, 16.17279754131297, 29.008863819500405, 0.0, 29.008863819500405]",366.7,0.25,"[572.0, 533.0, 480.0, 522.0, 444.0, 365.0]",11.452275771604938
BO1_50_10_EI,23,"[0.0, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 3600.0, 0.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 0.0, 0.0, 3600.0]","[0.0, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405]",232.0,0.13,"[197.0, 310.0, 469.0, 493.0, 450.0, 205.0]",38.41430864197531
BO1_50_10_EI,24,"[683.3291017796748, 907.8689516174568, 2741.2496022912155, 0.0, 0.0, 1471.0031276130928, 2623.4368012139603, 1130.664375413188, 1232.516307551977, 1169.3673069069616, 3600.0, 0.0, 207.1904692362352, 3600.0, 3600.0, 0.0, 0.0, 3600.0]","[5.5062780159522555, 7.315624106506501, 22.089037891145978, 0.0, 0.0, 11.853369279718718, 21.139700251522648, 9.110913581089347, 9.931638255857994, 9.422782489177774, 29.008863819500405, 0.0, 1.6695444741034264, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 29.008863819500405]",214.0,0.11,"[350.0, 419.0, 390.0, 365.0, 251.0, 158.0]",31.199836419753087
BO1_50_10_EI,25,"[2821.572699409512, 3600.0, 1597.5791876818016, 1152.2393930421429, 0.0, 2906.396262105315, 3600.0, 0.0, 1927.2903896279322, 623.1136061674944, 3349.095841407702, 0.0, 2128.911213004152, 3600.0, 1538.2939837196627, 0.0, 3357.091381076584, 3600.0]","[22.73628283166408, 29.008863819500405, 12.873321415647073, 9.28476545561759, 0.0, 23.41979260358836, 29.008863819500405, 0.0, 15.530140125930155, 5.021060484830737, 26.98707366162532, 0.0, 17.154804294956907, 29.008863819500405, 12.395600191133463, 0.0, 27.05150186201921, 29.008863819500405]",288.5,0.27,"[509.0, 368.0, 580.0, 417.0, 259.0, 216.0]",3.58251311728395
BO1_50_10_EI,26,"[3600.0, 2255.3923079532956, 1659.7181806450942, 808.7613302166334, 583.596734639217, 3600.0, 3600.0, 2888.0804973940617, 3600.0, 1764.8949029390367, 3440.087380909223, 0.0, 1580.9805499491727, 3600.0, 0.0, 0.0, 2635.6689107559787, 3600.0]","[29.008863819500405, 18.173991200268297, 13.37403852252292, 6.517013136314532, 4.702632833515044, 29.008863819500405, 29.008863819500405, 23.272203846849813, 29.008863819500405, 14.221554415302473, 27.720285099993742, 0.0, 12.739569298542891, 29.008863819500405, 0.0, 0.0, 21.238266807058654, 29.008863819500405]",315.9,0.22,"[516.0, 317.0, 569.0, 487.0, 410.0, 335.0]",4.1849875
BO1_50_10_EI,27,"[3600.0, 649.4529146545474, 1248.7451440155833, 1723.0612816213757, 3312.2310044510596, 3600.0, 3600.0, 0.0, 3145.5871103874524, 3340.1578260684328, 3600.0, 3600.0, 0.0, 3600.0, 1807.6858737312798, 0.0, 3600.0, 3600.0]","[29.008863819500405, 5.233303099553162, 10.062410507780687, 13.884458353113423, 26.690016151902174, 29.008863819500405, 29.008863819500405, 0.0, 25.34719669933483, 26.915050975571578, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 14.56636481652925, 0.0, 29.008863819500405, 29.008863819500405]",354.7,0.48,"[476.0, 521.0, 504.0, 330.0, 342.0, 516.0]",7.499294290123458
BO1_50_10_EI,28,"[2004.2876650834528, 3539.142553104346, 2442.1593419933847, 1026.549577543502, 138.6122094676764, 3600.0, 3600.0, 2508.34454473821, 1201.045253784756, 2895.386921847608, 3600.0, 2075.4016963715667, 2054.410408718325, 3600.0, 42.11469389587246, 319.1469419046025, 2027.8496131729962, 1237.1379562107963]","[16.150585536530645, 28.518473433556377, 19.678963271501893, 8.271954694145867, 1.116939641157747, 29.008863819500405, 29.008863819500405, 20.212284808527077, 9.678043946694247, 23.331079144622144, 29.008863819500405, 16.72362366133414, 16.554475493298348, 29.008863819500405, 0.3393609500070303, 2.5716917155890613, 16.340448131933893, 9.96887958268168]",305.5,0.4,"[478.0, 408.0, 530.0, 528.0, 343.0, 286.0]",7.1850702160493825
BO1_50_10_EI,29,"[0.0, 2808.7804627139094, 3600.0, 1224.3105378028354, 1936.779665950508, 3600.0, 3561.671903284764, 2423.0793776409955, 3600.0, 3600.0, 2281.544516776132, 185.53180605373365, 1494.3510062886144, 3600.0, 0.0, 0.0, 3600.0, 0.0]","[0.0, 22.63320276159476, 29.008863819500405, 9.865516017750487, 15.606604882759935, 29.008863819500405, 28.70001533670237, 19.52521658050762, 29.008863819500405, 29.008863819500405, 18.38472616257963, 1.4950185822218667, 12.041506899988835, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 0.0]",302.2,0.21,"[315.0, 277.0, 455.0, 543.0, 485.0, 484.0]",31.568750308641977
BO1_50_10_EI,30,"[2370.2287677582844, 0.0, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 0.0, 0.0, 2630.271174981835, 3600.0, 3600.0, 2441.6065282953523, 3600.0, 775.5182922377453, 47.90424412136605, 0.0, 3600.0]","[19.0993454291562, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 21.194771756501492, 29.008863819500405, 29.008863819500405, 19.674508688923066, 29.008863819500405, 6.249140146960075, 0.38601324835911405, 0.0, 29.008863819500405]",298.6,0.23,"[509.0, 485.0, 493.0, 367.0, 211.0, 310.0]",4.7418558641975315
