Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
BO1_30_10_EI,7,"[3498.1635434007744, 3056.0897673579025, 2598.226276193544, 849.5457110962409, 921.8459619407664, 145.56092233835287, 2558.386402868835, 399.2069549225929, 1581.6114067167728, 726.1891284074266, 3224.7489444246708, 1711.3328034556027, 2027.7920591149816, 2503.8579111340596, 501.59323586115255, 2175.9025654001425, 1943.4279286860237, 731.02040904517]","[28.188263846903904, 24.62602552262613, 20.936553393985044, 6.84565440045319, 7.428251103471124, 1.1729324926539313, 20.615522988467646, 3.2168167197630373, 12.744652753559814, 5.851644870325758, 25.985084161359154, 13.789950068135397, 16.339984360314116, 20.17613143540741, 4.041847186632978, 17.53346144560953, 15.660176701740724, 5.890575415351894]",250.9,0.44,"[471.0, 362.0, 314.0, 385.0, 278.0, 236.0]",31.740504475308644
BO1_30_10_EI,8,"[3394.2728540087323, 2155.91567935873, 2501.225758942937, 3169.6842204549284, 2247.674573281656, 1064.2812690157705, 379.7793353889743, 1643.5244537384772, 786.3855739806012, 1499.4358123333188, 3179.8089321079265, 1167.6420756189864, 439.51663692242414, 1282.67221707711, 3264.5823895647154, 979.6760977846874, 2331.684433948905, 1.8733571831369482]","[27.351110830046192, 17.372406763567525, 20.1549215063895, 25.541371639443422, 18.111801557467015, 8.575997332923212, 3.060268617155313, 13.243549184032855, 6.3367088958952555, 12.08248035723867, 25.622956745430514, 9.408880544874991, 3.541632851913168, 10.335795463957373, 26.30606276845057, 7.894247363293211, 18.788754504020186, 0.015095545391917391]",253.7,0.36,"[363.0, 387.0, 205.0, 332.0, 373.0, 366.0]",48.825866820987656
BO1_30_10_EI,9,"[1269.2478828030087, 1097.2125293689048, 592.7610713145904, 1922.7219097515915, 1745.38789689234, 2492.7697184049734, 969.8844016746775, 878.8518800919873, 605.8477518225501, 787.5511904630531, 2009.1672072624285, 1453.8102158089473, 233.61208959233366, 914.0954901636411, 888.7538262189645, 2506.6953822232385, 2564.1741237279916, 533.1129478322397]","[10.227621940394913, 8.841358012642264, 4.776479220907255, 15.49332723409824, 14.06436661476503, 20.086782581828956, 7.815345702455097, 7.081804029750099, 4.881931924436342, 6.346101454174481, 16.18990497391159, 11.71482849161118, 1.8824503593258153, 7.365797664493482, 7.161594087179408, 20.198995827745676, 20.66216054575336, 4.295833584466074]",189.2,0.45,"[203.0, 237.0, 240.0, 204.0, 219.0, 266.0]",57.01234135802469
BO1_30_10_EI,10,"[3591.8657461761914, 960.4116513910262, 3515.8138409975513, 1479.733247945633, 118.98263844197422, 1242.256492896059, 2283.66484092491, 2450.539625597161, 1911.3644999416913, 1612.0193924631303, 1990.415120656781, 2133.7082059658173, 291.07197479777494, 1330.7560418210562, 871.7757777987333, 2891.3031229676258, 1693.0822840057388, 3540.3233072214352]","[28.94331785798704, 7.7390141127399374, 28.330490257836836, 11.923716744122748, 0.95876420984669, 10.010124842031097, 18.401811772158826, 19.746491745343764, 15.401809024510003, 12.989680841765757, 16.038800327613064, 17.193458549281367, 2.345463132939363, 10.72325577615678, 7.0247846720284715, 23.298171820851135, 13.642887058869773, 28.527987971163864]",272.9,0.57,"[341.0, 315.0, 371.0, 429.0, 414.0, 286.0]",20.252637191358026
BO1_30_10_EI,11,"[1435.7679928003913, 2939.154743589783, 2874.0424499443848, 542.5831582755462, 1829.5155962665876, 2504.926104447175, 3090.0916973293924, 1173.4520587267853, 792.867771235974, 2560.1383167768645, 2914.2037661029763, 1255.197554250226, 346.23558392911485, 3385.883752162575, 1431.2592759150807, 1863.9048618989289, 3015.7563812663816, 2432.484421341411]","[11.56944393876222, 23.68376102812073, 23.15908501163888, 4.372144708102709, 14.7422691077082, 20.18473895606104, 24.900013677110334, 9.455697491754918, 6.388942556293103, 20.629639941795848, 23.482705609210125, 10.114404143837438, 2.789972473240249, 27.28351129865089, 11.533112618171481, 15.019378419814092, 24.301018382484944, 19.601002589374787]",293.3,0.51,"[363.0, 389.0, 478.0, 457.0, 294.0, 320.0]",7.451705709876544
BO1_30_10_EI,12,"[0.0, 2087.8422482915207, 3481.2761803166877, 0.0, 446.3512113659226, 2693.275145162956, 3102.767225380225, 1509.6162992100392, 395.21974459726556, 1998.4750889954132, 1941.3636960307651, 285.69343310240373, 0.0, 3600.0, 1088.3089132850807, 950.257910427812, 2780.3432321126006, 3305.6386506161784]","[0.0, 16.823869849246744, 28.05218517579926, 0.0, 3.596705973939747, 21.702458865132606, 25.00215330685113, 12.164514900967278, 3.1846877082777243, 16.10374769536997, 15.643543078410678, 2.302122748609216, 0.0, 29.008863819500405, 8.769612516398716, 7.657195088056503, 22.404055053284456, 26.636894847833833]",239.1,0.2,"[260.0, 296.0, 481.0, 453.0, 268.0, 205.0]",10.85790601851852
BO1_30_10_EI,13,"[2804.2735920701866, 1150.8282260234669, 685.5208387131007, 1243.540667141977, 2088.422101794358, 3419.844024851695, 3491.969513905107, 233.89114708849092, 480.5191200509909, 2006.8281976289773, 1665.1089898566788, 3600.0, 0.0, 2160.1330176024594, 2480.5890265887256, 1905.2460779996807, 3600.0, 2187.618665988093]","[22.596886318051464, 9.27339424676444, 5.523939071016122, 10.020472740870082, 16.828542319052037, 27.55716377801527, 28.138352247422297, 1.884699009576881, 3.8720315878403784, 16.171057192820122, 13.417477758716188, 29.008863819500405, 0.0, 17.40639014989895, 19.988630351238726, 15.352506672036107, 29.008863819500405, 17.627869991846037]",283.7,0.44,"[320.0, 427.0, 443.0, 304.0, 205.0, 314.0]",27.00332052469136
BO1_30_10_EI,14,"[1090.7245390658281, 3600.0, 499.9434494107874, 2844.1032020601706, 1226.7945020800933, 0.0, 3041.264488966859, 0.0, 980.4110790649426, 3600.0, 69.11251324134021, 278.44081344805033, 1298.2043868885178, 628.1138894950718, 2454.6345572286814, 633.1041910198968, 0.0, 0.0]","[8.789077671763321, 29.008863819500405, 4.028553178169117, 22.917834021435702, 9.885531845931453, 0.0, 24.50656316653392, 0.0, 7.90016985547899, 29.008863819500405, 0.5569098569004046, 2.2436810108626135, 10.460953963646396, 5.061352856527574, 19.779488777024024, 5.101564794680877, 0.0, 0.0]",179.3,0.29,"[166.0, 180.0, 287.0, 316.0, 245.0, 374.0]",42.85338163580247
BO1_30_10_EI,15,"[3512.0292780168443, 3600.0, 2672.9402693848656, 1019.9189314995926, 719.9556495874432, 1602.8316756056545, 3300.46893891489, 978.3504747095972, 3600.0, 680.5724397513919, 3179.953745349599, 2061.6989935611405, 3600.0, 3600.0, 2797.1517111264543, 262.9619652526681, 209.51483745755266, 0.0]","[28.299994182246934, 29.008863819500405, 21.538600075623414, 8.218524830778346, 5.80141538748947, 12.915646056451688, 26.595237219298067, 7.883565469053966, 29.008863819500405, 5.4840647844592425, 25.624123653099108, 16.613207039171158, 29.008863819500405, 29.008863819500405, 22.539498075152736, 2.1189521777007907, 1.6882742744363632, 0.0]",301.2,0.2,"[579.0, 501.0, 413.0, 483.0, 391.0, 289.0]",22.77683518518519
BO1_30_10_EI,16,"[3600.0, 3600.0, 1529.6621269855655, 3600.0, 2615.569674472567, 2452.9005522953935, 2893.160215922753, 1014.5628556980686, 3532.337077995625, 3365.0926735466696, 3391.9545148576744, 1896.628977111767, 34.96134920252092, 3600.0, 2208.8695333476476, 3600.0, 3541.335043979782, 3319.000534142353]","[29.008863819500405, 29.008863819500405, 12.326044536547668, 29.008863819500405, 21.076306804774916, 19.765516134531776, 23.313136308805426, 8.175365477019087, 28.463634794485294, 27.115976418587184, 27.33242961206829, 15.283069920320443, 0.2817191716560912, 29.008863819500405, 17.79910985775703, 29.008863819500405, 28.536140563898325, 26.744565142162394]",401.2,0.48,"[482.0, 491.0, 533.0, 461.0, 496.0, 594.0]",14.788347530864197
BO1_30_10_EI,17,"[3561.1127348768223, 3140.1628028468126, 1311.8630716711489, 1328.1951787780997, 345.1548191384062, 1823.0891472123233, 3090.119925096766, 1050.3050259419197, 0.0, 2954.987077385931, 3358.0084587501437, 1605.3207337153708, 17.35958407224617, 3600.0, 2435.9738970405983, 3144.522143264555, 3600.0, 390.528907318672]","[28.69550954775844, 25.30348753301219, 10.571015887761071, 10.70262029635858, 2.7812636513973104, 14.690484667303169, 24.900241136960243, 8.46337651846833, 0.0, 23.811338254519995, 27.058891690170377, 12.935702930824906, 0.1398838361985993, 29.008863819500405, 19.629120846419003, 25.33861517537917, 29.008863819500405, 3.1468888583293473]",296.1,0.42,"[451.0, 463.0, 386.0, 404.0, 247.0, 285.0]",22.947068055555555
BO1_30_10_EI,18,"[557.8325802626182, 3497.9713190326283, 3600.0, 0.0, 879.633292191996, 3104.176557014543, 3107.0321542451375, 1032.5538070380703, 1699.669944934665, 1284.9010507354633, 3471.387331650478, 528.7715793091076, 2123.5374226484505, 3600.0, 2122.059672007612, 658.7593330906875, 718.4204991285081, 2686.188230500921]","[4.495024820810784, 28.186714899537698, 29.008863819500405, 0.0, 7.088100662304561, 25.013509726144587, 25.036520179251713, 8.320336881853912, 13.695970547418735, 10.353755445088343, 27.972500657940998, 4.260850759944461, 17.111502197006047, 29.008863819500405, 17.09959445614514, 5.308294384292406, 5.789045117876778, 21.64535238115166]",279.4,0.35,"[424.0, 413.0, 540.0, 502.0, 312.0, 226.0]",2.6850854938271604
BO1_30_10_EI,19,"[3205.7704824750367, 3600.0, 3508.4985559658817, 0.0, 3208.08629822123, 2324.859696519043, 3289.107117659126, 989.0053860724502, 3600.0, 0.0, 3600.0, 1251.66216100552, 1483.76472420978, 2670.082077387236, 422.96104593357353, 2415.1466451987276, 577.0683284584405, 3600.0]","[25.83215537852568, 29.008863819500405, 28.27154356136891, 0.0, 25.850816262862452, 18.73376064882388, 26.503683462200854, 7.9694229337022575, 29.008863819500405, 0.0, 29.008863819500405, 10.08591588239742, 11.956202451327801, 21.51556871383752, 3.4082276062334693, 19.46129448185921, 4.65002682077712, 29.008863819500405]",320.4,0.38,"[485.0, 376.0, 552.0, 510.0, 392.0, 338.0]",2.4336055555555554
BO1_30_10_EI,20,"[1591.0078260873897, 3600.0, 2330.258948676619, 0.0, 1712.071492552072, 2974.315693111074, 2923.900181092994, 1038.2346127577348, 582.7030103543249, 8.123803793632488, 3600.0, 3579.855279096545, 2529.9251703403897, 678.5070509786061, 3600.0, 593.6693129473949, 668.8572877537782, 3600.0]","[12.820369267424576, 29.008863819500405, 18.77726791842562, 0.0, 13.79590243796996, 23.967088582683918, 23.56083949309423, 8.366112915050241, 4.695431187383762, 0.06546175498495156, 29.008863819500405, 28.846537301342025, 20.38618187220298, 5.467421845113668, 29.008863819500405, 4.783797848085374, 5.389663881980486, 29.008863819500405]",287.1,0.26,"[406.0, 503.0, 555.0, 450.0, 232.0, 166.0]",8.989831944444445
BO1_30_10_EI,21,"[1178.370022440469, 1935.42941928868, 3600.0, 0.0, 668.4134965779077, 3600.0, 3139.911153302518, 941.0219135071849, 0.0, 0.0, 3600.0, 1153.2912771114266, 684.665309531222, 1556.953394404707, 1805.6436863313193, 1900.1779585918055, 3600.0, 3600.0]","[9.495326530543666, 15.595724571222242, 29.008863819500405, 0.0, 5.386087804817952, 29.008863819500405, 25.30145973652311, 7.582771261137671, 0.0, 0.0, 29.008863819500405, 9.2932415560953, 5.517045201702031, 12.545958053220847, 14.549908834257206, 15.311667676001656, 29.008863819500405, 29.008863819500405]",265.5,0.24,"[330.0, 361.0, 522.0, 437.0, 242.0, 131.0]",10.168465277777779
BO1_30_10_EI,22,"[379.44892692536826, 3600.0, 3600.0, 0.0, 1906.9252868867745, 1142.1207105464127, 3191.311689664197, 769.9400426574151, 3510.206736299347, 2876.933918483684, 3600.0, 3000.492775646613, 2486.064733897035, 3600.0, 2525.2205227042523, 2624.4648173439637, 0.0, 3600.0]","[3.0576061798982135, 29.008863819500405, 29.008863819500405, 0.0, 15.366037767016717, 9.203228932686645, 25.715646169735674, 6.20419051295258, 28.28530810877798, 23.18238451638746, 29.008863819500405, 24.17802397781316, 20.03275369780044, 29.008863819500405, 20.34827173814869, 21.14798402372251, 0.0, 29.008863819500405]",341.7,0.23,"[455.0, 545.0, 515.0, 517.0, 405.0, 404.0]",8.624397685185187
BO1_30_10_EI,23,"[2531.126185164762, 3600.0, 3105.5860473985904, 0.0, 88.3456215992665, 2685.9559920073884, 3439.9842899265786, 1135.168702634681, 1178.2169832745112, 206.0438944295824, 3600.0, 0.0, 2097.290248312486, 1780.3245784097378, 1894.7649459257211, 1301.719728046828, 364.17085909956637, 3347.6118779390713]","[20.395859670948926, 29.008863819500405, 25.024867424646178, 0.0, 0.7118905850061764, 21.643480999253736, 27.719454391028034, 9.147209529691226, 9.494093338231355, 1.6603053539853538, 29.008863819500405, 0.0, 16.90000200090641, 14.345887013777098, 15.268049523978414, 10.489280645018761, 2.9344952385138305, 26.975115857687925]",260.6,0.23,"[444.0, 337.0, 554.0, 491.0, 271.0, 133.0]",4.869081172839507
BO1_30_10_EI,24,"[3014.8706811272377, 3278.5236477620438, 3600.0, 0.0, 3600.0, 3600.0, 3600.0, 864.4079554030983, 1822.7606996004747, 0.0, 3563.756379505176, 3600.0, 0.0, 3600.0, 0.0, 1060.3750652556253, 662.5535340386751, 3600.0]","[24.293881395062353, 26.418401674150232, 29.008863819500405, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 6.9654146285503495, 14.687838030624293, 0.0, 28.716812083039294, 29.008863819500405, 0.0, 29.008863819500405, 0.0, 8.544521073776192, 5.338868122793515, 29.008863819500405]",317.9,0.35,"[461.0, 472.0, 596.0, 507.0, 316.0, 284.0]",2.7588177469135804
BO1_30_10_EI,25,"[3600.0, 3378.773518266316, 3600.0, 488.95139028547953, 3338.347402880739, 3600.0, 3190.270298770269, 1106.4032295541438, 2952.0225449935497, 981.8950438009464, 3600.0, 781.8248440432685, 0.0, 3600.0, 0.0, 3600.0, 2639.4849255424133, 3600.0]","[29.008863819500405, 27.226216907867173, 29.008863819500405, 3.9399789708741304, 26.900462553430614, 29.008863819500405, 25.707254623451, 8.915416837664333, 23.787449999948024, 7.9121276696289, 29.008863819500405, 6.299958453209255, 0.0, 29.008863819500405, 0.0, 29.008863819500405, 21.269016321856675, 29.008863819500405]",354.9,0.36,"[478.0, 375.0, 588.0, 517.0, 408.0, 399.0]",2.719677314814815
BO1_30_10_EI,26,"[1934.265631064319, 0.0, 3170.0367095641286, 3600.0, 3600.0, 3600.0, 903.7894139947633, 3600.0, 1843.1626105901382, 0.0, 2119.613251334168, 2229.9933157774963, 2242.2107241149592, 0.0, 0.0, 0.0, 3593.660462820137, 3600.0]","[15.586346745079123, 0.0, 25.544212002934156, 29.008863819500405, 29.008863819500405, 29.008863819500405, 7.282751120022267, 29.008863819500405, 14.852236991056715, 0.0, 17.07988115498927, 17.969325671051543, 18.06777376402062, 0.0, 0.0, 0.0, 28.957779716520044, 29.008863819500405]",290.5,0.46,"[300.0, 241.0, 383.0, 386.0, 501.0, 416.0]",24.69634336419753
BO1_30_10_EI,27,"[1568.0034532637599, 3600.0, 2834.2138564774564, 0.0, 3357.998423410175, 2878.3515884474145, 3243.771145142129, 1096.3598298894358, 3078.4382760805256, 0.0, 234.59329587057553, 1576.9990962575873, 1721.9755125463575, 3600.0, 0.0, 660.2115919335314, 565.3482693526604, 3061.1857213397716]","[12.63499962339855, 29.008863819500405, 22.838145499415443, 0.0, 27.058810825223006, 23.193808126087145, 26.13836539195914, 8.834486945120354, 24.806110202099322, 0.0, 1.890356936910359, 12.707486674114323, 13.875709206658804, 29.008863819500405, 0.0, 5.319996711793162, 4.555586376733767, 24.667088810151263]",266.5,0.42,"[334.0, 271.0, 545.0, 478.0, 337.0, 310.0]",4.090380401234568
BO1_30_10_EI,28,"[3600.0, 3600.0, 3600.0, 0.0, 3600.0, 3465.9613244721104, 3188.4097102493934, 1074.4993548141233, 2852.547524223722, 0.0, 3600.0, 0.0, 0.0, 3600.0, 714.176151018069, 1995.9969223540397, 1852.6101880991332, 2784.6329896298244]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 0.0, 29.008863819500405, 27.92877779590742, 25.692261968165944, 8.658334849428874, 22.985878519127496, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 5.754844085560589, 16.08377858464174, 14.92836573810744, 22.438621995405516]",318.5,0.24,"[470.0, 360.0, 558.0, 514.0, 372.0, 334.0]",3.969966820987654
BO1_30_10_EI,29,"[0.0, 0.0, 3600.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0]","[0.0, 0.0, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405]",174.0,0.096,"[303.0, 176.0, 356.0, 464.0, 290.0, 70.5]",23.277231481481483
BO1_30_10_EI,30,"[0.0, 3308.21080041327, 3600.0, 0.0, 0.0, 2805.6201328273787, 3216.905744636966, 971.1274254385281, 0.0, 3600.0, 0.0, 0.0, 3600.0, 3600.0, 0.0, 0.0, 0.0, 3600.0]","[0.0, 26.65762127649694, 29.008863819500405, 0.0, 0.0, 22.60773676734391, 25.921883518428416, 7.825362009980082, 0.0, 29.008863819500405, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 0.0, 0.0, 0.0, 29.008863819500405]",228.0,0.12,"[325.0, 194.0, 554.0, 475.0, 229.0, 211.0]",7.6166481481481485
BO1_50_5_EI,1,"[3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400, 3400]","[27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606, 27.397260273972606]",493.2,0.71,"[612.0, 618.0, 625.0, 651.0, 645.0, 634.0]",51.1345388888889
BO1_50_5_EI,2,"[2867.554752696839, 660.3652435181898, 2806.88760098197, 2148.6605686073535, 1604.9979102729285, 359.9096969448105, 1653.296011077122, 1201.3510001004788, 514.3205445189869, 2343.198502615871, 203.08168449756099, 2599.1955801605695, 3378.7897524567015, 2.803557027651583, 3571.961613448384, 2222.93343465978, 2201.9513777578118, 25.438698790982667]","[23.1068070322066, 5.32123483898622, 22.61795004820282, 17.31394495251695, 12.933101613802808, 2.9001587183304633, 13.322288566294297, 9.680507655926501, 4.144404065422941, 18.88153507345585, 1.636435813840137, 20.94436406253481, 27.226347723261092, 0.022591112229263362, 28.78293000361309, 17.912437023849957, 17.74336323737157, 0.20498548582580714]",244.4,0.35,"[301.0, 321.0, 182.0, 316.0, 328.0, 339.0]",52.81805617283951
BO1_50_5_EI,3,"[83.02473014909674, 1889.1887769302014, 1439.49949817492, 167.99638756901555, 3505.5198678292536, 837.9768255490955, 326.1831643181549, 2226.1896335991146, 1376.8631685617863, 3539.631188904438, 1680.3464156927282, 3095.7854642507546, 2449.1071389160074, 1621.7973070903552, 47.75386017551951, 3391.926320465471, 2027.8375842439418, 1387.4994091436984]","[0.6690147473738658, 15.223116655360204, 11.599512475220951, 1.3537178692104397, 28.247541239558853, 6.752432115625266, 2.6283897205330775, 17.938675532627837, 11.09478782080408, 28.52241086949588, 13.540261206226658, 24.945894151899715, 19.734948742272422, 13.068471451171275, 0.38480145185753034, 27.33220242115609, 16.34035120261033, 11.180494835968561]",250.4,0.28,"[265.0, 301.0, 236.0, 295.0, 285.0, 425.0]",50.29954691358025
BO1_50_5_EI,4,"[57.478507992771114, 831.2177722397366, 867.6916776936424, 2459.74866777165, 2195.987968017436, 2999.5016822501925, 624.1127526279796, 1407.8181872636671, 656.0499160370244, 2719.3010771435497, 1530.5611481684814, 748.58998632548, 2043.7211801519697, 112.72785284001093, 3032.2251885419955, 1619.1148801311567, 1422.5408496065322, 3335.97191685766]","[0.46316283636398964, 6.697967544236396, 6.991874920980197, 19.820698370440372, 17.695309975966445, 24.170037729655057, 5.029111624721835, 11.344223910263233, 5.286461853642421, 21.912176286410556, 12.333288865177128, 6.032151380543755, 16.468341500015875, 0.9083630365834886, 24.43372432346491, 13.046856407180957, 11.462859384420083, 26.881320844944884]",230.9,0.25,"[198.0, 252.0, 349.0, 236.0, 281.0, 375.0]",45.19220200617284
BO1_50_5_EI,5,"[2618.1791850831155, 1175.5467677010076, 2053.598307859438, 1875.0033360929656, 3460.219287657658, 3040.321855241346, 2690.3523964945716, 1942.8916766006876, 2112.304196389854, 3474.9191061508977, 2185.3232916720654, 993.5970552811564, 1066.5846205346968, 594.960980626809, 56.291064268298165, 1524.245330542931, 1421.5734654320513, 1056.5574289849374]","[21.09733428753518, 9.472576693803447, 16.547931570180808, 15.108810121619385, 27.882508361463803, 24.498967407263063, 21.67890730454933, 15.655855572930601, 17.020984660675698, 28.000959759475407, 17.609373824915917, 8.006422685585466, 8.594557780295704, 4.794206129144311, 0.4535943937816129, 12.282395894785907, 11.45506418559268, 8.51375849302931]",268.8,0.44,"[292.0, 209.0, 363.0, 372.0, 379.0, 489.0]",28.174785185185186
BO1_50_5_EI,6,"[50.68736177430405, 715.8326547196988, 2560.83102989514, 2844.631945912341, 2181.4559092116415, 3334.683162648057, 2343.8772918070003, 3293.8548319576116, 3060.1388800432783, 1618.0224268975326, 343.4764193654808, 1334.9457079137592, 2407.8285095889864, 2397.3204838229885, 2128.672035747818, 988.9984547642312, 2020.4763330517246, 1378.5367491136437]","[0.4084396597445935, 5.768192221754221, 20.63522183638308, 22.92209464876987, 17.578210388490263, 26.870936040677336, 18.8870047687913, 26.541940628183816, 24.658653344426096, 13.038053399657798, 2.767739076273012, 10.757016179804667, 19.40232481538265, 19.31765095747775, 17.15287700038532, 7.9693670810977535, 16.28103411000584, 11.10827356255958]",282.2,0.22,"[246.0, 290.0, 380.0, 438.0, 510.0, 442.0]",23.320447839506173
BO1_50_5_EI,7,"[0.0, 0.0, 424.54327518316404, 3378.5511432617095, 1178.424467059717, 3600.0, 0.0, 2813.368367801468, 3600.0, 125.62204700866499, 1711.3477799906611, 3600.0, 1880.2242821686057, 3152.63039411085, 1854.8902598110462, 0.0, 2358.560568374651, 1229.8651510789948]","[0.0, 0.0, 3.4209772375758587, 27.22442500613787, 9.495765246250741, 29.008863819500405, 0.0, 22.670172182123032, 29.008863819500405, 1.0122646817781225, 13.790070749320396, 29.008863819500405, 15.15088059765194, 25.40395160443876, 14.946738596382323, 0.0, 19.005322871673258, 9.91027518999996]",249.0,0.25,"[294.0, 417.0, 267.0, 242.0, 440.0, 365.0]",52.82686574074074
BO1_50_5_EI,8,"[197.28266473922648, 103.87061293614184, 2350.591362346823, 204.51926644648609, 3600.0, 3316.0842702553027, 3263.5752957737036, 3600.0, 3600.0, 2706.813866973188, 550.0806396238864, 287.73337136077464, 0.0, 2299.777147800991, 0.0, 118.87926620454296, 652.3210884069724, 0.0]","[1.5897072098245486, 0.8369912404201599, 18.941106868225813, 1.6480198746695092, 29.008863819500405, 26.72106583606207, 26.2979475888292, 29.008863819500405, 29.008863819500405, 21.811554125489025, 4.432559545720277, 2.318560607258458, 0.0, 18.531645026599445, 0.0, 0.9579312345249231, 5.256414894496152, 0.0]",216.2,0.2,"[142.0, 151.0, 319.0, 422.0, 425.0, 451.0]",30.114049691358026
BO1_50_5_EI,9,"[847.6913187122763, 1169.4559418530898, 3018.8817029793063, 3185.7052528003146, 3036.715529060097, 3600.0, 3543.64680480384, 3600.0, 3600.0, 1997.3914926369546, 1083.1684078245678, 1015.4880596933407, 1773.5018486564609, 2989.576659018448, 0.0, 857.499426865625, 2105.883929138381, 883.1153940333522]","[6.830711673749205, 9.423496711144963, 24.326202280252268, 25.67046940209762, 24.469907566962913, 29.008863819500405, 28.554768773600646, 29.008863819500405, 29.008863819500405, 16.095016056703905, 8.72819023226888, 8.182820787214672, 14.290909336474302, 24.090061716506433, 0.0, 6.909745583123489, 16.969250033347148, 7.116159500671654]",308.7,0.39,"[297.0, 253.0, 434.0, 521.0, 572.0, 521.0]",18.20119861111111
BO1_50_5_EI,10,"[3600.0, 3600.0, 3600.0, 339.0929615545927, 1119.005167586826, 1380.5109624712159, 2584.2225419951465, 0.0, 3600.0, 3600.0, 3600.0, 1033.8829280604784, 3600.0, 0.0, 1483.995286392513, 347.79590210189707, 1192.937931890554, 1931.8853156575055]","[29.008863819500405, 29.008863819500405, 29.008863819500405, 2.7324170955245184, 9.016963477734295, 11.124181808793038, 20.823711055561212, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 8.331046962614653, 29.008863819500405, 0.0, 11.958060325483586, 2.8025455447372853, 9.612715003147091, 15.567166121333647]",294.9,0.4,"[475.0, 317.0, 425.0, 435.0, 366.0, 402.0]",16.164769907407408
BO1_50_5_EI,11,"[3023.8458449756045, 0.0, 0.0, 3600.0, 3600.0, 3600.0, 2042.5660815686153, 2841.2601299224443, 3600.0, 1539.2074410086168, 3600.0, 1116.907608121063, 2542.387422057065, 3600.0, 63.1340731362674, 3600.0, 3600.0, 3600.0]","[24.366203424460956, 0.0, 0.0, 29.008863819500405, 29.008863819500405, 29.008863819500405, 16.459033695154034, 22.89492449574895, 29.008863819500405, 12.402960846161296, 29.008863819500405, 9.0000613063744, 20.48660291746225, 29.008863819500405, 0.5087354805501, 29.008863819500405, 29.008863819500405, 29.008863819500405]",367.2,0.42,"[528.0, 370.0, 443.0, 323.0, 483.0, 554.0]",33.683233333333334
BO1_50_5_EI,12,"[0.0, 0.0, 3600.0, 0.0, 2385.4066125176446, 0.0, 471.07380941994154, 3069.097796971295, 3600.0, 0.0, 3600.0, 943.0296711887598, 0.0, 3119.5770065287643, 3600.0, 0.0, 816.5531921451649, 2402.127077176671]","[0.0, 0.0, 29.008863819500405, 0.0, 19.22164877129448, 0.0, 3.795921107332325, 24.7308444558525, 29.008863819500405, 0.0, 29.008863819500405, 7.598949808128605, 0.0, 25.13760682134379, 29.008863819500405, 0.0, 6.579800097865954, 19.356382571931274]",222.4,0.24,"[290.0, 438.0, 190.0, 364.0, 434.0, 297.0]",48.385923456790124
BO1_50_5_EI,13,"[0.0, 2545.285346756257, 2170.245194848502, 3600.0, 651.0718596149343, 3600.0, 3600.0, 3600.0, 3600.0, 496.28211927373684, 0.0, 1056.3423308479169, 3600.0, 3600.0, 830.1235704980701, 1288.3597288460824, 3600.0, 3490.9084241979663]","[0.0, 20.5099544460617, 17.487874253412585, 29.008863819500405, 5.246348586744031, 29.008863819500405, 29.008863819500405, 29.008863819500405, 29.008863819500405, 3.999050115018025, 0.0, 8.512025228428017, 29.008863819500405, 29.008863819500405, 6.689150447204433, 10.381625534617909, 29.008863819500405, 28.129801967751543]",332.9,0.23,"[338.0, 281.0, 587.0, 556.0, 562.0, 398.0]",10.307544598765432
BO1_50_5_EI,14,"[150.78832993895477, 387.5474441920879, 3600.0, 2518.1581374154594, 0.0, 1398.928238070005, 3600.0, 0.0, 37.56154805021502, 3600.0, 868.33234542015, 631.917329679884, 3600.0, 98.77134839115607, 2539.3295629408217, 0.0, 1672.5922463335846, 1729.2657137813012]","[1.2150550357691763, 3.1228641756010305, 29.008863819500405, 20.29136291229218, 0.0, 11.272588542062893, 29.008863819500405, 0.0, 0.3026716200661968, 29.008863819500405, 6.997037432877921, 5.092001044962805, 29.008863819500405, 0.7959012763187435, 20.461962634494938, 0.0, 13.477777972067564, 13.934453777448036]",213.0,0.33,"[226.0, 216.0, 335.0, 353.0, 290.0, 303.0]",33.977921296296294
