Algorithm,Iteration,Lumens Config,Watts Config,Energy,Uniformity (IUDI),Avg Desk Lux,Objective
SAMO-COBRA_30_5,24,"[1.42604821e+03 0.00000000e+00 2.86766425e+03 0.00000000e+00
 2.00600590e+03 3.60000000e+03 1.99840144e-13 1.83637929e+03
 2.11778681e+03 8.44626691e+02 3.60000000e+03 3.60000000e+03
 1.93477603e+03 5.99520433e-13 3.03004691e+03 2.57587203e+03
 5.99520433e-13 3.48759613e+03]","[np.float64(11.491121719536967), np.float64(0.0), np.float64(23.107689367330146), np.float64(0.0), np.float64(16.164431105000027), np.float64(29.008863819500405), np.float64(1.6103154265312505e-15), np.float64(14.797576843732736), np.float64(17.065163683316605), np.float64(6.806016853247655), np.float64(29.008863819500398), np.float64(29.008863819500405), np.float64(15.59045956223409), np.float64(4.830946279593752e-15), np.float64(24.416171717891782), np.float64(20.756422501701543), np.float64(4.830946279593752e-15), np.float64(28.10311146182433)]",276.6,0.26,"[332.0, 447.0, 342.0, 283.0, 326.0, 270.0]",103.66972314814815
SAMO-COBRA_30_5,25,"[1.09640314e+03 0.00000000e+00 2.10512575e+03 2.78769974e+03
 1.77470426e+03 0.00000000e+00 3.60000000e+03 3.60000000e+03
 1.71000301e+03 1.99840144e-13 0.00000000e+00 0.00000000e+00
 1.87810605e+03 3.60000000e+03 1.14303846e+03 0.00000000e+00
 3.60000000e+03 1.94415317e+03]","[np.float64(8.834835963152447), np.float64(0.0), np.float64(16.963140633517213), np.float64(22.46333393525668), np.float64(14.300598420819398), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(13.779234536593897), np.float64(1.6103154265312505e-15), np.float64(0.0), np.float64(0.0), np.float64(15.133811846479539), np.float64(29.008863819500405), np.float64(9.210624147403573), np.float64(0.0), np.float64(29.008863819500405), np.float64(15.666020676726285)]",234.0,0.19,"[281.0, 218.0, 292.0, 432.0, 434.0, 313.0]",107.3581388888889
SAMO-COBRA_30_5,26,"[3600.         2090.79339061 3600.            0.            0.
 3600.         2665.95968731    0.         3025.51400445 3159.89536878
    0.            0.         1995.02780873 3600.            0.
 3600.            0.         3600.        ]","[np.float64(29.008863819500405), np.float64(16.847650206325888), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(21.482350421531624), np.float64(0.0), np.float64(24.379645483044786), np.float64(25.462492899115464), np.float64(0.0), np.float64(0.0), np.float64(16.07596944991494), np.float64(29.008863819500405), np.float64(0.0), np.float64(29.008863819500405), np.float64(0.0), np.float64(29.008863819500405)]",278.3,0.17,"[408.0, 214.0, 522.0, 404.0, 332.0, 319.0]",86.9629788580247
SAMO-COBRA_30_5,27,"[   0.          896.13737246 1068.62211507    0.         3600.
    0.         2495.95551775    0.         2235.27485575 1002.37648911
 3600.         1238.82799994 2407.61302222    0.            0.
    0.         3600.            0.        ]","[np.float64(0.0), np.float64(7.221090833667134), np.float64(8.61097594736255), np.float64(0.0), np.float64(29.008863819500405), np.float64(0.0), np.float64(20.112453809464892), np.float64(0.0), np.float64(18.011884413750188), np.float64(8.077167519042675), np.float64(29.008863819500405), np.float64(9.982497985021768), np.float64(19.400588414325142), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(0.0)]",178.4,0.33,"[246.0, 213.0, 179.0, 216.0, 193.0, 329.0]",165.1116580246914
SAMO-COBRA_30_5,28,"[3.60000000e+03 3.08134937e+03 3.60000000e+03 3.60000000e+03
 0.00000000e+00 7.62094406e+02 2.13393341e+03 1.82247074e+03
 0.00000000e+00 1.99840144e-13 0.00000000e+00 3.48628994e+03
 1.90347148e+03 3.60000000e+03 3.60000000e+03 1.11126332e+03
 3.60000000e+03 3.60000000e+03]","[np.float64(29.008863819500405), np.float64(24.829567810058577), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(6.140970231610678), np.float64(17.19527324069611), np.float64(14.68550154250404), np.float64(0.0), np.float64(1.6103154265312505e-15), np.float64(0.0), np.float64(28.092586107940644), np.float64(15.338206916081688), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(8.954579523768327), np.float64(29.008863819500405), np.float64(29.008863819500405)]",319.8,0.22,"[435.0, 489.0, 446.0, 498.0, 411.0, 228.0]",53.49245648148148
SAMO-COBRA_30_5,29,"[7.25311927e+02 0.00000000e+00 1.73090938e+03 3.60000000e+03
 3.60000000e+03 0.00000000e+00 3.60000000e+03 8.99247088e+02
 3.60000000e+03 3.60000000e+03 1.49424906e+03 1.99840144e-13
 1.87790463e+03 3.60000000e+03 3.60000000e+03 1.57011082e+03
 1.99840144e-13 0.00000000e+00]","[np.float64(5.844576365463336), np.float64(0.0), np.float64(13.947698462221025), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(29.008863819500405), np.float64(7.246148975149059), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(12.04068542457105), np.float64(1.6103154265312505e-15), np.float64(15.132188789836931), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(12.651980787442882), np.float64(1.6103154265312505e-15), np.float64(0.0)]",272.9,0.26,"[318.0, 357.0, 222.0, 342.0, 469.0, 599.0]",82.86263719135803
SAMO-COBRA_30_5,30,"[   0.         3600.         1634.42223385 3600.         1460.84512556
 1783.3590649     0.            0.         2158.07125271 3600.
 1893.65803326 1589.48705085 3600.         1574.05864177 2822.24014011
 3600.         2723.11573069 3600.        ]","[np.float64(0.0), np.float64(29.008863819500405), np.float64(13.170203334821613), np.float64(29.008863819500405), np.float64(11.771515919133718), np.float64(14.370338959693111), np.float64(0.0), np.float64(0.0), np.float64(17.38977641184683), np.float64(29.008863819500405), np.float64(15.25913000208923), np.float64(12.808114833581735), np.float64(29.008863819500405), np.float64(12.683792439739548), np.float64(22.741661080671033), np.float64(29.008863819500405), np.float64(21.94291483227517), np.float64(29.008863819500405)]",316.2,0.26,"[339.0, 371.0, 406.0, 305.0, 389.0, 496.0]",73.14556203703704
SAMO-COBRA_50_5,1,"[1800. 1800. 1800. 1800. 1800. 1800. 1800. 1800. 1800. 1800. 1800. 1800.
 1800. 1800. 1800. 1800. 1800. 1800.]","[np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203), np.float64(14.504431909750203)]",261.0,0.7,"[327.0, 329.0, 341.0, 356.0, 348.0, 351.0]",94.59984722222224
SAMO-COBRA_50_5,2,"[1800.         1200.          720.          514.28571429  327.27272727
  276.92307692  211.76470588  189.47368421  156.52173913  124.13793103
  116.12903226   97.2972973    87.80487805   83.72093023   76.59574468
   67.9245283    61.01694915   59.01639344]","[np.float64(14.504431909750203), np.float64(9.6696212731668), np.float64(5.801772763900081), np.float64(4.144123402785771), np.float64(2.637169438136401), np.float64(2.231451063038493), np.float64(1.7064037540882595), np.float64(1.5267823062894947), np.float64(1.2612549486739297), np.float64(1.0003056489482902), np.float64(0.9357698006290445), np.float64(0.784023346472984), np.float64(0.7075332638902544), np.float64(0.6746247399883811), np.float64(0.6172098685000078), np.float64(0.5473370531981208), np.float64(0.49167565795763424), np.float64(0.47555514458197434)]",49.6,0.29,"[99.0, 40.4, 92.7, 114.0, 81.2, 80.0]",252.17499012345684
SAMO-COBRA_50_5,3,"[ 900.         2400.         1440.         1028.57142857  654.54545455
  553.84615385  423.52941176  378.94736842  313.04347826  248.27586207
  232.25806452  194.59459459  175.6097561   167.44186047  153.19148936
  135.8490566   122.03389831  118.03278689]","[np.float64(7.252215954875101), np.float64(19.3392425463336), np.float64(11.603545527800161), np.float64(8.288246805571543), np.float64(5.274338876272801), np.float64(4.462902126076986), np.float64(3.412807508176519), np.float64(3.0535646125789895), np.float64(2.5225098973478612), np.float64(2.0006112978965804), np.float64(1.8715396012580905), np.float64(1.568046692945968), np.float64(1.4150665277805072), np.float64(1.3492494799767623), np.float64(1.2344197370000174), np.float64(1.0946741063962415), np.float64(0.9833513159152685), np.float64(0.951110289163947)]",77.8,0.33,"[84.6, 63.5, 159.0, 200.0, 145.0, 126.0]",224.70899660493828
SAMO-COBRA_50_5,4,"[2700.          400.         2160.         1542.85714286  981.81818182
  830.76923077  635.29411765  568.42105263  469.56521739  372.4137931
  348.38709677  291.89189189  263.41463415  251.1627907   229.78723404
  203.77358491  183.05084746  177.04918033]","[np.float64(21.756647864625304), np.float64(3.2232070910556003), np.float64(17.405318291700244), np.float64(12.432370208357314), np.float64(7.9115083144092), np.float64(6.694353189115478), np.float64(5.119211262264779), np.float64(4.580346918868485), np.float64(3.7837648460217923), np.float64(3.000916946844869), np.float64(2.8073094018871365), np.float64(2.352070039418952), np.float64(2.1225997916707615), np.float64(2.023874219965145), np.float64(1.8516296055000252), np.float64(1.642011159594362), np.float64(1.4750269738729014), np.float64(1.4266654337459215)]",101.6,0.37,"[161.0, 82.5, 120.0, 184.0, 200.0, 170.0]",210.37457654320988
SAMO-COBRA_50_5,5,"[ 450.         1600.         2880.         2057.14285714 1309.09090909
 1107.69230769  847.05882353  757.89473684  626.08695652  496.55172414
  464.51612903  389.18918919  351.2195122   334.88372093  306.38297872
  271.69811321  244.06779661  236.06557377]","[np.float64(3.6261079774375506), np.float64(12.892828364222401), np.float64(23.207091055600323), np.float64(16.576493611143086), np.float64(10.548677752545602), np.float64(8.925804252153972), np.float64(6.825615016353036), np.float64(6.107129225157979), np.float64(5.0450197946957225), np.float64(4.001222595793159), np.float64(3.743079202516181), np.float64(3.136093385891936), np.float64(2.8301330555610145), np.float64(2.698498959953526), np.float64(2.468839474000035), np.float64(2.189348212792483), np.float64(1.9667026318305354), np.float64(1.9022205783278958)]",118.5,0.39,"[91.7, 98.8, 184.0, 268.0, 263.0, 215.0]",189.88694212962963
SAMO-COBRA_50_5,6,"[2937.66726576 3600.         1352.73627794 2394.3366708  3246.52840672
 3208.72379874 3094.68900733 3049.41319791 2981.71089196 2916.64967451
 2900.98315384 2864.96434933 2847.27748514 2839.7691514  2826.81887556
 2811.31998569 2799.17878125 2795.69724316]","[np.float64(23.67177490542837), np.float64(29.008863819500405), np.float64(10.90037290849479), np.float64(19.293607339275813), np.float64(26.160583454648464), np.float64(25.855953253332686), np.float64(24.93705888262232), np.float64(24.572225607637062), np.float64(24.026679226091506), np.float64(23.50241478253289), np.float64(23.3761736811873), np.float64(23.085933515948142), np.float64(22.943412450786408), np.float64(22.882910164400563), np.float64(22.77855661212486), np.float64(22.653666282762156), np.float64(22.555832242138962), np.float64(22.527777946479425)]",414.9,0.74,"[521.0, 517.0, 569.0, 537.0, 495.0, 541.0]",0.5545847222222222
SAMO-COBRA_50_5,7,"[2507.13585146 2432.09353358 1395.42536923 1870.73175375 2374.5304122
 2496.62237852 2601.85023234 2621.31207726 2635.92302662 2636.48400603
 2634.89225667 2628.92027484 2624.87206111 2622.9409663  2619.32166763
 2614.52367286 2610.42175453 2609.19018847]","[np.float64(20.202545136652134), np.float64(19.597852808830698), np.float64(11.244362362828134), np.float64(15.074389635373256), np.float64(19.134008156290545), np.float64(20.11782738537261), np.float64(20.965755296889586), np.float64(21.122579188273512), np.float64(21.24031447721569), np.float64(21.24483485925601), np.float64(21.232008514692065), np.float64(21.183886179194594), np.float64(21.151265601202947), np.float64(21.1357048050324), np.float64(21.106540432180893), np.float64(21.067878105234545), np.float64(21.034824774622038), np.float64(21.024900793440622)]",358.7,0.74,"[465.0, 468.0, 469.0, 452.0, 432.0, 458.0]",25.546954783950618
SAMO-COBRA_50_5,8,"[1.59598579e+03 6.90022547e+02 4.98377077e+02 7.99360578e-13
 0.00000000e+00 0.00000000e+00 3.79963691e+02 6.81604584e+02
 9.95588567e+02 1.22173155e+03 1.26951068e+03 1.37208980e+03
 1.41922572e+03 1.43865327e+03 1.47139213e+03 1.50934091e+03
 1.53816079e+03 1.54628309e+03]","[np.float64(12.860481800164797), np.float64(5.560213916282501), np.float64(4.015931323797193), np.float64(6.441261706125002e-15), np.float64(0.0), np.float64(0.0), np.float64(3.0617541598577067), np.float64(5.492381818778948), np.float64(8.022470320070608), np.float64(9.844734508041881), np.float64(10.22973955067846), np.float64(11.056323971496248), np.float64(11.436145979539292), np.float64(11.592693588386206), np.float64(11.856503899702846), np.float64(12.162295839371026), np.float64(12.394526918364875), np.float64(12.45997652811083)]",148.6,0.54,"[248.0, 239.0, 151.0, 149.0, 138.0, 153.0]",192.54458734567902
SAMO-COBRA_50_5,9,"[2250.73051292 3070.50146696  211.47367606 3600.         3600.
 3467.34760218 2948.0817382  2887.23788763 2613.07536411 2401.37151143
 2364.80222434 2298.46478297 2273.51168911 2264.20209349 2249.74902855
 2234.85950555 2224.81755097 2222.17764326]","[np.float64(18.136426373218455), np.float64(24.742155253511324), np.float64(1.7040586306587808), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(27.93994844623746), np.float64(23.755694908909224), np.float64(23.26541408240698), np.float64(21.056207607617168), np.float64(19.35029420975674), np.float64(19.05561824605244), np.float64(18.521069967511053), np.float64(18.319997494820733), np.float64(18.244980608280297), np.float64(18.12851755482422), np.float64(18.008537514524413), np.float64(17.927619266445994), np.float64(17.90634684337972)]",364.0,0.65,"[420.0, 419.0, 519.0, 455.0, 465.0, 543.0]",24.147104938271607
SAMO-COBRA_50_5,10,"[1817.85439376 3600.         3600.          817.7414699  3600.
 2919.47375876 3600.         3600.         3600.         3600.
 3600.         2589.57308034 2342.93625325 2280.52870022 2202.76258371
 2140.22025169 2105.5877246  2097.3365221 ]","[np.float64(14.648302931159437), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(6.589375261054591), np.float64(29.008863819500405), np.float64(23.525171303458087), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500398), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(20.866825788402927), np.float64(18.87942186345258), np.float64(18.37654069477147), np.float64(17.74989994934002), np.float64(17.2459327291527), np.float64(16.96686321196012), np.float64(16.90037487593878)]",403.7,0.55,"[459.0, 489.0, 551.0, 641.0, 549.0, 550.0]",5.923135339506172
SAMO-COBRA_50_5,11,"[1.46717280e+03 1.99840144e-13 3.60000000e+03 1.48392189e+03
 3.60000000e+03 3.60000000e+03 1.77390390e+03 0.00000000e+00
 0.00000000e+00 7.79521933e+02 9.98247700e+02 3.60000000e+03
 3.60000000e+03 3.60000000e+03 3.60000000e+03 3.60000000e+03
 3.19604795e+03 3.07014248e+03]","[np.float64(11.822504421384304), np.float64(1.6103154265312505e-15), np.float64(29.008863819500405), np.float64(11.957468869248544), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(14.294149112792857), np.float64(0.0), np.float64(0.0), np.float64(6.281401556823997), np.float64(8.043897659990256), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(25.753811003751977), np.float64(24.739262538336856)]",336.5,0.34,"[433.0, 514.0, 419.0, 329.0, 295.0, 332.0]",72.10443904320988
SAMO-COBRA_50_5,12,"[3.60000000e+03 1.76965241e+03 0.00000000e+00 1.53836880e+03
 3.60000000e+03 3.60000000e+03 3.60000000e+03 2.25942681e+03
 2.25467903e+03 1.41482476e+03 1.17447587e+03 1.99840144e-13
 0.00000000e+00 0.00000000e+00 1.44341409e+03 1.79363710e+03
 3.21045093e+03 3.60000000e+03]","[np.float64(29.008863819500405), np.float64(14.259890492159409), np.float64(0.0), np.float64(12.396203058450325), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(18.20650125731723), np.float64(18.16824358509614), np.float64(11.400682986507125), np.float64(9.463947382863676), np.float64(1.6103154265312505e-15), np.float64(0.0), np.float64(0.0), np.float64(11.631056311833762), np.float64(14.453159518539167), np.float64(25.869870504040886), np.float64(29.008863819500405)]",282.6,0.18,"[254.0, 168.0, 517.0, 372.0, 326.0, 416.0]",100.96121388888889
SAMO-COBRA_50_5,13,"[1.99840144e-13 1.99840144e-13 1.99840144e-13 1.87342446e+03
 0.00000000e+00 3.60000000e+03 1.99840144e-13 2.80369103e+03
 2.53456534e+03 0.00000000e+00 1.06199410e+03 2.55348696e+03
 3.60000000e+03 3.60000000e+03 1.99840144e-13 0.00000000e+00
 0.00000000e+00 5.88334344e+02]","[np.float64(1.6103154265312505e-15), np.float64(1.6103154265312505e-15), np.float64(1.6103154265312505e-15), np.float64(15.096087539275306), np.float64(0.0), np.float64(29.008863819500405), np.float64(1.6103154265312505e-15), np.float64(22.592192023986755), np.float64(20.423572475940702), np.float64(0.0), np.float64(8.557567262233015), np.float64(20.576043168713387), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(1.6103154265312505e-15), np.float64(0.0), np.float64(0.0), np.float64(4.740808571956685)]",185.4,0.14,"[329.0, 293.0, 243.0, 201.0, 304.0, 205.0]",147.3150638888889
SAMO-COBRA_50_5,14,"[3600.         3076.62326475    0.         2106.17189473 3600.
    0.            0.         1948.21342538  747.33370842 3208.97265095
    0.            0.         1894.63629047 2103.86022582 3600.
 3600.          843.83244549    0.        ]","[np.float64(29.008863819500405), np.float64(24.79148480862464), np.float64(0.0), np.float64(16.97157046520929), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0), np.float64(15.698738318975124), np.float64(6.022028270941754), np.float64(25.857958508844785), np.float64(0.0), np.float64(0.0), np.float64(15.267012816024707), np.float64(16.952942996118676), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(6.799616804951801), np.float64(0.0)]",246.1,0.26,"[336.0, 275.0, 183.0, 272.0, 287.0, 448.0]",123.51131188271606
SAMO-COBRA_50_5,15,"[2.13201056e+03 3.22145851e+03 1.99840144e-13 2.36875773e+03
 0.00000000e+00 0.00000000e+00 3.60000000e+03 1.99840144e-13
 3.60000000e+03 1.80752729e+03 3.60000000e+03 3.60000000e+03
 0.00000000e+00 9.32034947e+02 3.60000000e+03 1.99840144e-13
 3.60000000e+03 1.65339244e+03]","[np.float64(17.179778862783717), np.float64(25.958569817294315), np.float64(1.6103154265312505e-15), np.float64(19.08749181322961), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(1.6103154265312505e-15), np.float64(29.008863819500405), np.float64(14.565086916239514), np.float64(29.008863819500405), np.float64(29.0088638195004), np.float64(0.0), np.float64(7.510354122836046), np.float64(29.008863819500405), np.float64(1.6103154265312505e-15), np.float64(29.0088638195004), np.float64(13.323065629929348)]",274.9,0.43,"[324.0, 490.0, 364.0, 339.0, 326.0, 360.0]",81.49646743827161
SAMO-COBRA_50_5,16,"[2354.89432369 2295.34017414 3600.         2465.59539212    0.
    0.         3600.         3600.            0.         2530.51816164
 2809.96921838 1055.63175933 3068.93213624    0.            0.
 3218.62826987    0.         3600.        ]","[np.float64(18.97578020702428), np.float64(18.49589181419585), np.float64(29.008863819500405), np.float64(19.867811378901717), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(20.390960206590517), np.float64(22.642781775836532), np.float64(8.506299430568776), np.float64(24.729509558777224), np.float64(0.0), np.float64(0.0), np.float64(25.935763657257837), np.float64(0.0), np.float64(29.008863819500405)]",275.5,0.22,"[378.0, 239.0, 429.0, 550.0, 420.0, 278.0]",79.70761651234568
SAMO-COBRA_50_5,17,"[3.11527014e+03 1.97689051e+03 3.60000000e+03 2.41154090e+03
 1.84800659e+03 0.00000000e+00 0.00000000e+00 1.99840144e-13
 1.76050945e+03 3.60000000e+03 3.60000000e+03 3.60000000e+03
 1.99840144e-13 3.60000000e+03 0.00000000e+00 1.89763672e+03
 3.60000000e+03 1.99840144e-13]","[np.float64(25.10290204849722), np.float64(15.92981876339917), np.float64(29.0088638195004), np.float64(19.432239310281844), np.float64(14.891269892664067), np.float64(0.0), np.float64(0.0), np.float64(1.6103154265312505e-15), np.float64(14.186216352050312), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(1.6103154265312505e-15), np.float64(29.008863819500405), np.float64(0.0), np.float64(15.291190359710296), np.float64(29.008863819500405), np.float64(1.6103154265312505e-15)]",283.6,0.21,"[428.0, 458.0, 151.0, 291.0, 368.0, 455.0]",89.13312901234569
SAMO-COBRA_50_5,18,"[0.00000000e+00 1.14353460e+03 2.06178753e+03 2.15073466e+03
 1.99840144e-13 3.60000000e+03 1.28848216e+03 3.60000000e+03
 3.60000000e+03 0.00000000e+00 3.12892165e+03 1.99840144e-13
 1.13264754e+03 7.03986691e+02 3.60000000e+03 0.00000000e+00
 1.92496086e+03 2.31737731e+03]","[np.float64(0.0), np.float64(9.214622087664642), np.float64(16.613920432215888), np.float64(17.330657982696597), np.float64(1.6103154265312505e-15), np.float64(29.0088638195004), np.float64(10.38261210282738), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(25.212906121586233), np.float64(1.6103154265312505e-15), np.float64(9.126893931540934), np.float64(5.672737234623746), np.float64(29.008863819500405), np.float64(0.0), np.float64(15.511368735071319), np.float64(18.673467445588262)]",246.9,0.23,"[240.0, 317.0, 383.0, 404.0, 480.0, 283.0]",93.24284398148149
SAMO-COBRA_50_5,19,"[1.99840144e-13 0.00000000e+00 0.00000000e+00 1.00731165e+03
 2.51361520e+03 0.00000000e+00 1.90458207e+03 3.60000000e+03
 3.60000000e+03 3.60000000e+03 1.44153186e+03 3.60000000e+03
 1.19158747e+03 9.69554246e+02 1.99840144e-13 0.00000000e+00
 0.00000000e+00 3.60000000e+03]","[np.float64(1.6103154265312505e-15), np.float64(0.0), np.float64(0.0), np.float64(8.116935161161718), np.float64(20.254755857336562), np.float64(0.0), np.float64(15.347156089131596), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(11.615889316860683), np.float64(29.008863819500405), np.float64(9.601832993157416), np.float64(7.8126853015411974), np.float64(1.6103154265312505e-15), np.float64(0.0), np.float64(0.0), np.float64(29.008863819500405)]",219.3,0.21,"[186.0, 266.0, 266.0, 289.0, 372.0, 459.0]",120.30998657407409
SAMO-COBRA_50_5,20,"[3.60000000e+03 3.60000000e+03 3.60000000e+03 0.00000000e+00
 1.30292376e+03 3.99680289e-13 2.14491371e+03 1.59200249e+03
 3.60000000e+03 0.00000000e+00 1.72594926e+03 0.00000000e+00
 3.60000000e+03 3.60000000e+03 1.48916975e+03 3.60000000e+03
 0.00000000e+00 0.00000000e+00]","[np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(0.0), np.float64(10.498982771227384), np.float64(3.220630853062501e-15), np.float64(17.283752677952936), np.float64(12.828384316951531), np.float64(29.0088638195004), np.float64(0.0), np.float64(13.907729738363733), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(11.999756277187121), np.float64(29.008863819500405), np.float64(0.0), np.float64(0.0)]",272.7,0.25,"[516.0, 331.0, 308.0, 483.0, 408.0, 269.0]",73.87225416666668
SAMO-COBRA_50_5,21,"[   0.          873.53378498  628.20146046 1227.92559562  454.95114466
 3600.         2180.68782394 2123.31427905    0.         3600.
    0.         3197.25353593 3600.            0.         1603.53014717
 3544.90451859 3600.            0.        ]","[np.float64(0.0), np.float64(7.03895072505543), np.float64(5.062058504944515), np.float64(9.89464621775843), np.float64(3.666004388876939), np.float64(29.008863819500405), np.float64(17.572021143730232), np.float64(17.109704101935723), np.float64(0.0), np.float64(29.008863819500405), np.float64(0.0), np.float64(25.76352567227605), np.float64(29.008863819500405), np.float64(0.0), np.float64(12.921274352719134), np.float64(28.564903453607688), np.float64(29.008863819500405), np.float64(0.0)]",243.7,0.24,"[188.0, 252.0, 320.0, 297.0, 242.0, 309.0]",143.02671558641975
SAMO-COBRA_50_5,22,"[3.60000000e+03 1.69420129e+03 1.89158197e+03 0.00000000e+00
 2.42989602e+03 3.60000000e+03 2.24269651e+03 0.00000000e+00
 0.00000000e+00 1.99219435e+03 3.60000000e+03 1.93329661e+03
 0.00000000e+00 3.60000000e+03 3.02695545e+03 0.00000000e+00
 1.99840144e-13 1.62293040e+03]","[np.float64(29.008863819500405), np.float64(13.651904047595115), np.float64(15.242401038677322), np.float64(0.0), np.float64(19.58014518109461), np.float64(29.008863819500405), np.float64(18.0716882460864), np.float64(0.0), np.float64(0.0), np.float64(16.053137397518572), np.float64(29.008863819500405), np.float64(15.57853835787102), np.float64(0.0), np.float64(29.008863819500405), np.float64(24.39126065387915), np.float64(0.0), np.float64(1.6103154265312505e-15), np.float64(13.077601958216373)]",253.4,0.21,"[459.0, 487.0, 412.0, 307.0, 153.0, 235.0]",98.87529228395063
SAMO-COBRA_50_5,23,"[5.35728854e+02 1.33007517e+03 2.21913725e+03 2.05730829e+03
 2.76157402e+03 3.99680289e-13 2.12573173e+03 3.60000000e+03
 3.60000000e+03 1.22849693e+03 0.00000000e+00 2.08609671e+03
 3.60000000e+03 1.29351729e+03 0.00000000e+00 1.54642691e+03
 1.56351763e+03 3.60000000e+03]","[np.float64(4.316912605252261), np.float64(10.71776932537306), np.float64(17.881847266292915), np.float64(16.577826695088056), np.float64(22.25281242024468), np.float64(3.220630853062501e-15), np.float64(17.129183994558087), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(9.899250037082764), np.float64(0.0), np.float64(16.809804261483297), np.float64(29.008863819500405), np.float64(10.423185229354347), np.float64(0.0), np.float64(12.461135448827411), np.float64(12.598852816969822), np.float64(29.008863819500405)]",270.3,0.3,"[265.0, 206.0, 343.0, 432.0, 494.0, 438.0]",85.41765787037038
SAMO-COBRA_50_5,24,"[1.42604821e+03 0.00000000e+00 2.86766425e+03 0.00000000e+00
 2.00600590e+03 3.60000000e+03 1.99840144e-13 1.83637929e+03
 2.11778681e+03 8.44626691e+02 3.60000000e+03 3.60000000e+03
 1.93477603e+03 5.99520433e-13 3.03004691e+03 2.57587203e+03
 5.99520433e-13 3.48759613e+03]","[np.float64(11.491121719536967), np.float64(0.0), np.float64(23.107689367330146), np.float64(0.0), np.float64(16.164431105000027), np.float64(29.008863819500405), np.float64(1.6103154265312505e-15), np.float64(14.797576843732736), np.float64(17.065163683316605), np.float64(6.806016853247655), np.float64(29.008863819500398), np.float64(29.008863819500405), np.float64(15.59045956223409), np.float64(4.830946279593752e-15), np.float64(24.416171717891782), np.float64(20.756422501701543), np.float64(4.830946279593752e-15), np.float64(28.10311146182433)]",276.6,0.26,"[332.0, 447.0, 342.0, 283.0, 326.0, 270.0]",103.66972314814815
SAMO-COBRA_50_5,25,"[1.09640314e+03 0.00000000e+00 2.10512575e+03 2.78769974e+03
 1.77470426e+03 0.00000000e+00 3.60000000e+03 3.60000000e+03
 1.71000301e+03 1.99840144e-13 0.00000000e+00 0.00000000e+00
 1.87810605e+03 3.60000000e+03 1.14303846e+03 0.00000000e+00
 3.60000000e+03 1.94415317e+03]","[np.float64(8.834835963152447), np.float64(0.0), np.float64(16.963140633517213), np.float64(22.46333393525668), np.float64(14.300598420819398), np.float64(0.0), np.float64(29.008863819500405), np.float64(29.008863819500405), np.float64(13.779234536593897), np.float64(1.6103154265312505e-15), np.float64(0.0), np.float64(0.0), np.float64(15.133811846479539), np.float64(29.008863819500405), np.float64(9.210624147403573), np.float64(0.0), np.float64(29.008863819500405), np.float64(15.666020676726285)]",234.0,0.19,"[281.0, 218.0, 292.0, 432.0, 434.0, 313.0]",107.3581388888889
